# r(dimensionless)denity(g.cm^-3) vel/c		b^r (Gauss)	b^\phi(Gauss)	B(=\sqrt(b_mu b^\mu)G H/r	\beta		Temp (Kelvin)	Omega		v_phi
1000.		9.1551848e-21	0.00061722492	5.9973379e-6	0.000047932595	0.047932348	0.77771881	4.3384285	3.2940911e9	3.2478201e-6	0.0032505727
36.057864	2.5551761e-18	0.0025214838	0.0045037341	0.013736394	0.49348373	0.5392216	153.56503	4.4282288e10	0.0023536751	0.086934141
35.974934	2.5664006e-18	0.0025227104	0.0045242952	0.013814379	0.49513563	0.53911527	153.51058	4.4368535e10	0.0023642782	0.087129886
35.892193	2.5776725e-18	0.0025239406	0.0045449497	0.013892855	0.49679472	0.53900882	153.45494	4.4454933e10	0.0023749285	0.08732606
35.809644	2.5889919e-18	0.0025251744	0.0045656981	0.013971825	0.49846105	0.53890225	153.39812	4.4541483e10	0.0023856261	0.087522666
35.727284	2.600359e-18	0.0025264119	0.0045865409	0.014051292	0.50013465	0.53879555	153.34011	4.4628185e10	0.0023963713	0.087719703
35.645113	2.6117739e-18	0.0025276531	0.0046074784	0.014131259	0.50181555	0.53868872	153.28091	4.4715038e10	0.0024071642	0.087917174
35.563132	2.6232369e-18	0.002528898	0.004628511	0.014211731	0.5035038	0.53858177	153.22053	4.4802044e10	0.0024180051	0.088115078
35.481339	2.6347481e-18	0.0025301467	0.0046496393	0.014292709	0.50519942	0.53847469	153.15896	4.4889202e10	0.0024288943	0.088313416
35.399734	2.6463077e-18	0.0025313991	0.0046708636	0.014374199	0.50690246	0.53836748	153.09621	4.4976512e10	0.0024398318	0.08851219
35.318317	2.6579159e-18	0.0025326553	0.0046921844	0.014456203	0.50861294	0.53826014	153.03228	4.5063975e10	0.0024508179	0.0887114
35.237087	2.6695728e-18	0.0025339153	0.0047136022	0.014538725	0.51033092	0.53815267	152.96716	4.5151591e10	0.0024618528	0.088911048
35.156044	2.6812787e-18	0.0025351791	0.0047351172	0.014621768	0.51205642	0.53804508	152.90085	4.5239359e10	0.0024729367	0.089111133
35.075187	2.6930338e-18	0.0025364467	0.0047567301	0.014705337	0.51378948	0.53793735	152.83337	4.5327281e10	0.0024840699	0.089311658
34.994517	2.7048381e-18	0.0025377182	0.0047784412	0.014789433	0.51553014	0.53782949	152.7647	4.5415355e10	0.0024952526	0.089512622
34.914032	2.716692e-18	0.0025389936	0.0048002509	0.014874062	0.51727844	0.5377215	152.69484	4.5503583e10	0.0025064849	0.089714028
34.833732	2.7285955e-18	0.0025402729	0.0048221598	0.014959227	0.51903441	0.53761338	152.62381	4.5591964e10	0.0025177671	0.089915875
34.753616	2.740549e-18	0.0025415561	0.0048441683	0.015044931	0.52079809	0.53750512	152.55159	4.5680498e10	0.0025290994	0.090118165
34.673685	2.7525524e-18	0.0025428432	0.0048662768	0.015131178	0.52256952	0.53739673	152.4782	4.5769186e10	0.002540482	0.090320899
34.593938	2.7646061e-18	0.0025441344	0.0048884857	0.015217973	0.52434875	0.5372882	152.40363	4.5858028e10	0.0025519152	0.090524077
34.514374	2.7767103e-18	0.0025454295	0.0049107956	0.015305317	0.52613579	0.53717954	152.32788	4.5947024e10	0.0025633991	0.090727701
34.434993	2.788865e-18	0.0025467286	0.0049332069	0.015393216	0.52793071	0.53707075	152.25095	4.6036174e10	0.002574934	0.090931771
34.355795	2.8010706e-18	0.0025480318	0.00495572	0.015481673	0.52973352	0.53696181	152.17284	4.6125477e10	0.0025865201	0.091136288
34.276779	2.8133272e-18	0.002549339	0.0049783354	0.015570693	0.53154428	0.53685274	152.09356	4.6214936e10	0.0025981576	0.091341254
34.197944	2.8256349e-18	0.0025506503	0.0050010536	0.015660278	0.53336303	0.53674353	152.0131	4.6304548e10	0.0026098468	0.091546669
34.119291	2.837994e-18	0.0025519658	0.005023875	0.015750432	0.53518979	0.53663418	151.93147	4.6394315e10	0.0026215878	0.091752533
34.040819	2.8504047e-18	0.0025532853	0.0050468001	0.01584116	0.53702461	0.5365247	151.84867	4.6484237e10	0.0026333809	0.091958849
33.962527	2.8628671e-18	0.002554609	0.0050698294	0.015932466	0.53886754	0.53641507	151.76469	4.6574314e10	0.0026452263	0.092165617
33.884416	2.8753815e-18	0.0025559369	0.0050929633	0.016024353	0.5407186	0.5363053	151.67955	4.6664546e10	0.0026571243	0.092372837
33.806484	2.887948e-18	0.0025572689	0.0051162024	0.016116826	0.54257785	0.53619539	151.59323	4.6754932e10	0.0026690751	0.092580512
33.728731	2.9005668e-18	0.0025586052	0.005139547	0.016209888	0.54444531	0.53608534	151.50575	4.6845474e10	0.0026810788	0.092788641
33.651157	2.9132382e-18	0.0025599457	0.0051629977	0.016303543	0.54632104	0.53597515	151.4171	4.6936171e10	0.0026931358	0.092997225
33.573761	2.9259622e-18	0.0025612905	0.0051865549	0.016397796	0.54820507	0.53586481	151.32728	4.7027024e10	0.0027052463	0.093206267
33.496544	2.9387391e-18	0.0025626396	0.0052102191	0.016492651	0.55009745	0.53575433	151.2363	4.7118032e10	0.0027174104	0.093415765
33.419504	2.9515692e-18	0.0025639929	0.0052339909	0.016588112	0.5519982	0.5356437	151.14416	4.7209196e10	0.0027296285	0.093625723
33.342641	2.9644525e-18	0.0025653506	0.0052578706	0.016684182	0.55390738	0.53553293	151.05086	4.7300516e10	0.0027419008	0.093836139
33.265955	2.9773893e-18	0.0025667127	0.0052818589	0.016780867	0.55582503	0.53542202	150.95639	4.7391992e10	0.0027542274	0.094047016
33.189446	2.9903798e-18	0.0025680792	0.0053059561	0.01687817	0.55775118	0.53531095	150.86077	4.7483624e10	0.0027666087	0.094258355
33.113112	3.0034242e-18	0.00256945	0.0053301628	0.016976095	0.55968589	0.53519974	150.76399	4.7575412e10	0.0027790448	0.094470155
33.036954	3.0165226e-18	0.0025708253	0.0053544794	0.017074648	0.56162919	0.53508838	150.66606	4.7667356e10	0.002791536	0.094682419
32.960971	3.0296753e-18	0.002572205	0.0053789065	0.017173831	0.56358112	0.53497687	150.56697	4.7759456e10	0.0028040826	0.094895147
32.885163	3.0428824e-18	0.0025735892	0.0054034445	0.01727365	0.56554172	0.53486521	150.46673	4.7851714e10	0.0028166848	0.09510834
32.809529	3.0561443e-18	0.0025749779	0.0054280941	0.017374109	0.56751105	0.5347534	150.36534	4.7944128e10	0.0028293428	0.095321999
32.734069	3.0694609e-18	0.0025763711	0.0054528555	0.017475213	0.56948914	0.53464144	150.26281	4.8036699e10	0.0028420568	0.095536125
32.658783	3.0828327e-18	0.0025777689	0.0054777295	0.017576964	0.57147603	0.53452933	150.15912	4.8129426e10	0.0028548272	0.095750719
32.58367	3.0962596e-18	0.0025791712	0.0055027164	0.01767937	0.57347177	0.53441707	150.0543	4.8222311e10	0.0028676541	0.095965782
32.50873	3.1097421e-18	0.0025805782	0.0055278168	0.017782432	0.5754764	0.53430465	149.94832	4.8315353e10	0.0028805378	0.096181314
32.433962	3.1232802e-18	0.0025819897	0.0055530312	0.017886157	0.57748996	0.53419208	149.84121	4.8408552e10	0.0028934785	0.096397318
32.359366	3.1368741e-18	0.0025834059	0.0055783601	0.017990549	0.57951251	0.53407935	149.73296	4.8501908e10	0.0029064766	0.096613793
32.284941	3.1505241e-18	0.0025848268	0.005603804	0.018095612	0.58154408	0.53396647	149.62357	4.8595422e10	0.0029195321	0.096830741
32.210688	3.1642304e-18	0.0025862524	0.0056293636	0.018201351	0.58358471	0.53385343	149.51305	4.8689093e10	0.0029326455	0.097048163
32.136605	3.1779931e-18	0.0025876827	0.0056550391	0.01830777	0.58563445	0.53374024	149.4014	4.8782923e10	0.0029458169	0.09726606
32.062693	3.1918125e-18	0.0025891177	0.0056808313	0.018414875	0.58769335	0.53362689	149.28861	4.887691e10	0.0029590465	0.097484432
31.988951	3.2056887e-18	0.0025905575	0.0057067406	0.018522669	0.58976145	0.53351338	149.1747	4.8971055e10	0.0029723347	0.097703281
31.915379	3.219622e-18	0.0025920021	0.0057327676	0.018631159	0.5918388	0.53339971	149.05966	4.9065358e10	0.0029856817	0.097922607
31.841975	3.2336126e-18	0.0025934515	0.0057589127	0.018740348	0.59392544	0.53328589	148.94349	4.9159819e10	0.0029990877	0.098142412
31.768741	3.2476606e-18	0.0025949058	0.0057851766	0.018850241	0.59602141	0.5331719	148.82621	4.9254438e10	0.0030125531	0.098362697
31.695675	3.2617664e-18	0.0025963649	0.0058115597	0.018960843	0.59812676	0.53305775	148.7078	4.9349216e10	0.0030260779	0.098583462
31.622777	3.27593e-18	0.002597829	0.0058380626	0.01907216	0.60024154	0.53294344	148.58828	4.9444152e10	0.0030396626	0.098804708
31.550046	3.2901517e-18	0.0025992979	0.0058646859	0.019184195	0.6023658	0.53282897	148.46765	4.9539247e10	0.0030533074	0.099026437
31.477483	3.3044316e-18	0.0026007719	0.00589143	0.019296955	0.60449957	0.53271433	148.3459	4.96345e10	0.0030670124	0.09924865
31.405087	3.3187701e-18	0.0026022508	0.0059182956	0.019410443	0.60664291	0.53259954	148.22305	4.9729912e10	0.0030807781	0.099471347
31.332857	3.3331673e-18	0.0026037346	0.0059452831	0.019524665	0.60879586	0.53248457	148.09908	4.9825483e10	0.0030946046	0.099694529
31.260794	3.3476234e-18	0.0026052236	0.0059723932	0.019639626	0.61095848	0.53236944	147.97402	4.9921213e10	0.0031084922	0.099918198
31.188896	3.3621387e-18	0.0026067175	0.0059996263	0.019755332	0.6131308	0.53225415	147.84785	5.0017102e10	0.0031224412	0.10014235
31.117163	3.3767132e-18	0.0026082166	0.0060269831	0.019871786	0.61531287	0.53213869	147.72058	5.011315e10	0.0031364518	0.100367
31.045596	3.3913473e-18	0.0026097207	0.0060544641	0.019988995	0.61750475	0.53202306	147.59222	5.0209358e10	0.0031505244	0.10059213
30.974193	3.4060411e-18	0.00261123	0.0060820698	0.020106964	0.61970647	0.53190726	147.46276	5.0305725e10	0.0031646591	0.10081776
30.902954	3.4207949e-18	0.0026127445	0.0061098009	0.020225697	0.62191809	0.5317913	147.33222	5.0402251e10	0.0031788562	0.10104387
30.83188	3.4356089e-18	0.0026142642	0.0061376578	0.020345201	0.62413965	0.53167516	147.20058	5.0498937e10	0.003193116	0.10127048
30.760968	3.4504832e-18	0.002615789	0.0061656412	0.02046548	0.62637121	0.53155886	147.06787	5.0595783e10	0.0032074388	0.10149758
30.69022	3.4654182e-18	0.0026173191	0.0061937517	0.02058654	0.62861281	0.53144238	146.93406	5.0692788e10	0.0032218249	0.10172518
30.619634	3.4804139e-18	0.0026188545	0.0062219897	0.020708386	0.63086451	0.53132573	146.79919	5.0789953e10	0.0032362745	0.10195327
30.549211	3.4954706e-18	0.0026203952	0.0062503559	0.020831023	0.63312634	0.53120891	146.66323	5.0887278e10	0.0032507878	0.10218186
30.47895	3.5105886e-18	0.0026219412	0.0062788509	0.020954458	0.63539836	0.53109191	146.5262	5.0984764e10	0.0032653652	0.10241094
30.40885	3.525768e-18	0.0026234925	0.0063074751	0.021078695	0.63768062	0.53097475	146.38811	5.1082409e10	0.003280007	0.10264053
30.338912	3.541009e-18	0.0026250492	0.0063362294	0.02120374	0.63997317	0.5308574	146.24894	5.1180214e10	0.0032947134	0.10287061
30.269134	3.5563119e-18	0.0026266114	0.0063651141	0.021329599	0.64227605	0.53073988	146.10872	5.127818e10	0.0033094847	0.10310119
30.199517	3.5716769e-18	0.002628179	0.0063941299	0.021456277	0.64458932	0.53062219	145.96743	5.1376306e10	0.0033243211	0.10333228
30.13006	3.5871042e-18	0.002629752	0.0064232774	0.021583781	0.64691303	0.53050432	145.82509	5.1474593e10	0.003339223	0.10356386
30.060763	3.602594e-18	0.0026313305	0.0064525572	0.021712114	0.64924723	0.53038627	145.68169	5.157304e10	0.0033541907	0.10379595
29.991625	3.6181465e-18	0.0026329146	0.0064819699	0.021841285	0.65159197	0.53026804	145.53724	5.1671648e10	0.0033692243	0.10402855
29.922646	3.6337619e-18	0.0026345042	0.006511516	0.021971297	0.6539473	0.53014963	145.39174	5.1770416e10	0.0033843243	0.10426165
29.853826	3.6494405e-18	0.0026360994	0.0065411963	0.022102157	0.65631327	0.53003104	145.24521	5.1869346e10	0.0033994909	0.10449526
29.785164	3.6651824e-18	0.0026377001	0.0065710112	0.022233872	0.65868993	0.52991227	145.09763	5.1968436e10	0.0034147243	0.10472937
29.71666	3.680988e-18	0.0026393066	0.0066009614	0.022366445	0.66107734	0.52979332	144.94901	5.2067687e10	0.0034300248	0.10496399
29.648314	3.6968573e-18	0.0026409187	0.0066310476	0.022499885	0.66347554	0.52967419	144.79937	5.2167099e10	0.0034453929	0.10519912
29.580125	3.7127906e-18	0.0026425365	0.0066612702	0.022634196	0.66588459	0.52955488	144.64869	5.2266673e10	0.0034608286	0.10543477
29.512092	3.7287882e-18	0.00264416	0.0066916301	0.022769385	0.66830455	0.52943538	144.49699	5.2366407e10	0.0034763324	0.10567092
29.444216	3.7448503e-18	0.0026457892	0.0067221276	0.022905458	0.67073545	0.52931569	144.34426	5.2466303e10	0.0034919045	0.10590759
29.376497	3.760977e-18	0.0026474243	0.0067527636	0.02304242	0.67317736	0.52919582	144.19052	5.256636e10	0.0035075452	0.10614477
29.308932	3.7771686e-18	0.0026490651	0.0067835385	0.023180279	0.67563034	0.52907577	144.03576	5.2666578e10	0.0035232548	0.10638247
29.241524	3.7934254e-18	0.0026507118	0.0068144531	0.023319039	0.67809442	0.52895552	143.87999	5.2766958e10	0.0035390336	0.10662068
29.17427	3.8097474e-18	0.0026523644	0.0068455079	0.023458708	0.68056966	0.52883509	143.72321	5.28675e10	0.0035548819	0.1068594
29.107171	3.826135e-18	0.0026540229	0.0068767037	0.023599292	0.68305613	0.52871448	143.56543	5.2968203e10	0.0035708	0.10709865
29.040227	3.8425884e-18	0.0026556873	0.006908041	0.023740796	0.68555386	0.52859367	143.40665	5.3069068e10	0.0035867882	0.10733842
28.973436	3.8591078e-18	0.0026573577	0.0069395204	0.023883228	0.68806293	0.52847267	143.24687	5.3170094e10	0.0036028468	0.1075787
28.906799	3.8756934e-18	0.0026590341	0.0069711427	0.024026594	0.69058337	0.52835148	143.0861	5.3271283e10	0.0036189761	0.10781951
28.840315	3.8923454e-18	0.0026607165	0.0070029084	0.0241709	0.69311525	0.5282301	142.92435	5.3372633e10	0.0036351764	0.10806083
28.773984	3.9090641e-18	0.0026624049	0.0070348183	0.024316153	0.69565863	0.52810853	142.7616	5.3474145e10	0.0036514479	0.10830268
28.707806	3.9258497e-18	0.0026640994	0.0070668729	0.02446236	0.69821355	0.52798676	142.59788	5.357582e10	0.0036677911	0.10854506
28.64178	3.9427024e-18	0.0026658001	0.0070990729	0.024609526	0.70078006	0.52786481	142.43319	5.3677656e10	0.0036842062	0.10878796
28.575905	3.9596225e-18	0.0026675069	0.0071314189	0.024757658	0.70335824	0.52774265	142.26752	5.3779654e10	0.0037006935	0.10903138
28.510183	3.9766101e-18	0.0026692199	0.0071639118	0.024906764	0.70594812	0.5276203	142.10088	5.3881815e10	0.0037172534	0.10927534
28.444611	3.9936654e-18	0.0026709391	0.0071965519	0.025056849	0.70854977	0.52749776	141.93328	5.3984138e10	0.003733886	0.10951982
28.37919	4.0107888e-18	0.0026726646	0.0072293402	0.025207921	0.71116324	0.52737501	141.76473	5.4086624e10	0.0037505919	0.10976483
28.31392	4.0279804e-18	0.0026743963	0.0072622772	0.025359987	0.71378859	0.52725207	141.59521	5.4189271e10	0.0037673711	0.11001037
28.2488	4.0452404e-18	0.0026761343	0.0072953635	0.025513053	0.71642589	0.52712893	141.42475	5.4292081e10	0.0037842242	0.11025644
28.183829	4.0625692e-18	0.0026778787	0.0073286	0.025667126	0.71907517	0.5270056	141.25334	5.4395054e10	0.0038011513	0.11050304
28.119008	4.0799668e-18	0.0026796294	0.0073619872	0.025822214	0.72173651	0.52688206	141.08098	5.4498189e10	0.0038181529	0.11075018
28.054336	4.0974336e-18	0.0026813866	0.0073955258	0.025978323	0.72440995	0.52675832	140.90769	5.4601487e10	0.0038352292	0.11099785
27.989813	4.1149697e-18	0.0026831501	0.0074292165	0.02613546	0.72709556	0.52663437	140.73347	5.4704947e10	0.0038523805	0.11124606
27.925438	4.1325755e-18	0.0026849202	0.0074630601	0.026293633	0.72979339	0.52651023	140.55831	5.480857e10	0.0038696072	0.11149481
27.861212	4.150251e-18	0.0026866968	0.0074970571	0.026452848	0.73250349	0.52638588	140.38224	5.4912356e10	0.0038869095	0.11174409
27.797133	4.1679965e-18	0.0026884799	0.0075312083	0.026613113	0.73522594	0.52626133	140.20524	5.5016304e10	0.0039042879	0.11199391
27.733201	4.1858124e-18	0.0026902695	0.0075655144	0.026774434	0.73796078	0.52613658	140.02733	5.5120416e10	0.0039217426	0.11224427
27.669416	4.2036987e-18	0.0026920658	0.007599976	0.026936821	0.74070809	0.52601161	139.8485	5.522469e10	0.003939274	0.11249518
27.605779	4.2216558e-18	0.0026938687	0.0076345939	0.027100279	0.7434679	0.52588644	139.66877	5.5329127e10	0.0039568823	0.11274662
27.542287	4.2396839e-18	0.0026956783	0.0076693689	0.027264816	0.7462403	0.52576106	139.48814	5.5433727e10	0.0039745679	0.11299861
27.478942	4.2577831e-18	0.0026974946	0.0077043015	0.027430439	0.74902532	0.52563548	139.30661	5.553849e10	0.0039923312	0.11325114
27.415742	4.2759538e-18	0.0026993176	0.0077393925	0.027597157	0.75182304	0.52550969	139.12419	5.5643416e10	0.0040101725	0.11350422
27.352687	4.294196e-18	0.0027011474	0.0077746426	0.027764976	0.75463351	0.52538368	138.94088	5.5748505e10	0.0040280921	0.11375784
27.289778	4.3125102e-18	0.002702984	0.0078100526	0.027933904	0.75745679	0.52525747	138.75669	5.5853757e10	0.0040460902	0.11401201
27.227013	4.3308964e-18	0.0027048274	0.0078456231	0.028103949	0.76029294	0.52513104	138.57162	5.5959173e10	0.0040641674	0.11426673
27.164393	4.349355e-18	0.0027066778	0.0078813549	0.028275119	0.76314202	0.5250044	138.38568	5.6064751e10	0.0040823239	0.114522
27.101916	4.3678862e-18	0.002708535	0.0079172488	0.028447421	0.7660041	0.52487755	138.19887	5.6170493e10	0.00410056	0.11477782
27.039584	4.3864902e-18	0.0027103992	0.0079533053	0.028620863	0.76887924	0.52475048	138.01119	5.6276398e10	0.0041188761	0.1150342
26.977394	4.4051672e-18	0.0027122704	0.0079895254	0.028795454	0.7717675	0.5246232	137.82266	5.6382466e10	0.0041372725	0.11529112
26.915348	4.4239175e-18	0.0027141485	0.0080259096	0.0289712	0.77466893	0.52449571	137.63327	5.6488697e10	0.0041557496	0.1155486
26.853444	4.4427413e-18	0.0027160337	0.0080624589	0.029148111	0.77758361	0.52436799	137.44303	5.6595092e10	0.0041743077	0.11580663
26.791683	4.4616388e-18	0.0027179261	0.0080991738	0.029326193	0.78051158	0.52424006	137.25195	5.670165e10	0.0041929472	0.11606522
26.730064	4.4806102e-18	0.0027198255	0.0081360552	0.029505455	0.78345292	0.52411192	137.06003	5.6808371e10	0.0042116683	0.11632437
26.668587	4.4996559e-18	0.0027217321	0.0081731037	0.029685906	0.78640768	0.52398355	136.86728	5.6915256e10	0.0042304715	0.11658408
26.607251	4.518776e-18	0.002723646	0.0082103203	0.029867553	0.78937593	0.52385496	136.6737	5.7022304e10	0.004249357	0.11684434
26.546056	4.5379707e-18	0.002725567	0.0082477055	0.030050404	0.79235773	0.52372615	136.47929	5.7129516e10	0.0042683254	0.11710517
26.485001	4.5572403e-18	0.0027274953	0.0082852602	0.030234469	0.79535315	0.52359713	136.28407	5.7236891e10	0.0042873768	0.11736655
26.424088	4.5765851e-18	0.0027294309	0.0083229852	0.030419754	0.79836225	0.52346787	136.08803	5.7344429e10	0.0043065116	0.1176285
26.363314	4.5960053e-18	0.0027313739	0.0083608811	0.03060627	0.80138509	0.5233384	135.89118	5.7452131e10	0.0043257303	0.11789102
26.30268	4.6155011e-18	0.0027333242	0.0083989489	0.030794024	0.80442174	0.5232087	135.69353	5.7559996e10	0.0043450331	0.1181541
26.242185	4.6350727e-18	0.002735282	0.0084371892	0.030983025	0.80747226	0.52307877	135.49508	5.7668024e10	0.0043644204	0.11841774
26.18183	4.6547204e-18	0.0027372472	0.0084756028	0.031173281	0.81053671	0.52294863	135.29584	5.7776217e10	0.0043838926	0.11868195
26.121614	4.6744444e-18	0.0027392199	0.0085141906	0.031364802	0.81361515	0.52281825	135.09581	5.7884572e10	0.00440345	0.11894673
26.061535	4.6942449e-18	0.0027412002	0.0085529532	0.031557595	0.81670766	0.52268765	134.895	5.7993092e10	0.004423093	0.11921208
26.001596	4.7141222e-18	0.002743188	0.0085918916	0.031751669	0.8198143	0.52255682	134.69342	5.8101775e10	0.0044428219	0.119478
25.941794	4.7340765e-18	0.0027451834	0.0086310064	0.031947034	0.82293513	0.52242576	134.49106	5.8210621e10	0.0044626372	0.1197445
25.882129	4.754108e-18	0.0027471865	0.0086702985	0.032143698	0.82607022	0.52229446	134.28794	5.8319631e10	0.0044825391	0.12001156
25.822602	4.7742171e-18	0.0027491973	0.0087097687	0.03234167	0.82921964	0.52216294	134.08405	5.8428804e10	0.0045025281	0.1202792
25.763212	4.7944039e-18	0.0027512157	0.0087494177	0.03254096	0.83238345	0.52203119	133.87941	5.853814e10	0.0045226046	0.12054741
25.703958	4.8146687e-18	0.002753242	0.0087892465	0.032741576	0.83556172	0.5218992	133.67402	5.8647641e10	0.0045427688	0.1208162
25.64484	4.8350116e-18	0.002755276	0.0088292558	0.032943527	0.83875451	0.52176698	133.46788	5.8757304e10	0.0045630211	0.12108557
25.585859	4.8554331e-18	0.0027573179	0.0088694463	0.033146823	0.8419619	0.52163453	133.26101	5.8867131e10	0.004583362	0.12135551
25.527013	4.8759331e-18	0.0027593677	0.008909819	0.033351473	0.84518393	0.52150184	133.0534	5.8977122e10	0.0046037918	0.12162604
25.468303	4.8965121e-18	0.0027614254	0.0089503747	0.033557486	0.84842069	0.52136892	132.84506	5.9087277e10	0.0046243109	0.12189714
25.409727	4.9171702e-18	0.0027634911	0.0089911142	0.033764871	0.85167224	0.52123575	132.63601	5.9197594e10	0.0046449196	0.12216883
